ID,PC 1,PC 2,PC 3,familia,genero,longitud,latitud,altitudmapa,class,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
79781,-1.5508496402487300,-1.8897045086086800,-0.12387547993060600,5,76,-111.87,26.83,8.0,0,Amaranthaceae,Atriplex,Arbusto,Verde
135030,-0.7557438857266190,0.20057734113858000,-2.0840182713149800,7,721,-112.46,26.99,829.0,0,Anacardiaceae,Toxicodendron,Arbusto,Blanca
7270,2.1857327998697600,0.6078842427515010,-1.3386797755000000,28,723,-97.15,18.24,1135.0,1,Commelinaceae,Tradescantia,Árbol,Rosa
135975,2.126996584726330,0.5701071967666070,2.1781649955640100,82,145,-97.55,18.31,1585.0,1,Simaroubaceae,Castela,Árbol,Magenta
84242,-1.1361987499313800,-0.8596891524080030,0.04062479509512810,27,211,-111.51,24.56,37.0,0,Cactaceae,Cylindropuntia,Arbusto,Café
128267,-2.375622641253770,0.49234324804751800,1.287932341558170,67,182,-115.84,30.58,227.0,2,Ranunculaceae,Clematis,Árbol,Blanca
78475,-0.1360226406376320,-0.19586621657858600,-1.9131564189402000,3,647,-100.81,27.41,275.0,0,Aizoaceae,Sesuvium,Árbol,Morada
93199,-1.0418585543696300,0.44063083640600800,-0.4536467435065650,42,486,-111.53,24.53,31.0,0,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
78425,-0.7994495013060640,-0.26313315659913900,-2.0570857976677100,3,647,-108.87,25.41,13.0,0,Aizoaceae,Sesuvium,Árbol,Blanco amarillenta
127229,-1.547509575999020,0.4406179453632660,0.7475690573316490,60,280,-112.83,26.58,85.0,2,Polygonaceae,Eriogonum,Arbusto,Blanca
83870,-1.2050443379936600,-0.8153099923412340,0.07110740431556030,27,211,-111.25,25.78,156.0,0,Cactaceae,Cylindropuntia,Arbusto,Amarilla
4422,2.78671161981789,-0.3077107727933300,-0.7914566016253180,15,511,-97.36,19.53,2350.0,1,Asparagaceae,Nolina,Árbol,Amarilla
107220,-0.16464060852977600,0.1544151410541040,0.4835332487475130,44,309,-102.85,28.7,1057.0,2,Oleaceae,Fraxinus,Árbol,Amarilla
102567,-1.418431994667220,-0.3558470303927850,-2.0320793540048300,1,616,-112.31,27.39,29.0,0,Acanthaceae,Ruellia,Árbol,Azul-purpúrea
5348,2.45853954515364,-0.5500148433806540,-0.03827528436508930,26,346,-97.64,18.17,1782.0,1,Bromeliaceae,Hechtia,Árbol,Amarillenta
79141,-2.2571739442487900,-1.9243977729873000,0.02158445633748420,5,32,-114.55,29.98,54.0,0,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
122886,-1.5991259166189900,0.8851120444290420,-0.2968194136462960,45,514,-115.53,30.77,1046.0,2,Onagraceae,Oenothera ,Arbusto,Amarilla
4129,0.10776924710554700,-0.6974752034710110,-0.5897186558839450,15,363,-100.38,26.32,529.0,0,Asparagaceae,Hesperaloe,Árbol,Amarillenta
77062,-1.5431892454148700,-0.016463154115249200,-0.7173692476529470,25,450,-114.06,29.13,592.0,0,Brassicaceae,Lyrocarpa,Árbol,Roja
119162,-1.154448989493100,-0.13226745133795600,-0.012195591082011100,39,327,-111.71,24.67,17.0,0,Malvaceae,Gossypium,Arbusto,Amarilla
78385,-0.697517481603357,-0.0026377693534267700,-1.811143475008630,3,647,-107.47,31.33,1172.0,0,Aizoaceae,Sesuvium,Árbol,Blanco amarillenta
10659,1.896058498351940,0.3733349954050810,0.31065187377757300,46,414,-99.76,21.07,1878.0,1,Orchidaceae,Laelia,Árbol,Morada
5134,1.3967585014387200,-0.4144871930029900,-0.056102662386963000,26,346,-100.32,23.03,1660.0,1,Bromeliaceae,Hechtia,Árbol,Amarillenta
