ID,PC 1,PC 2,PC 3,familia,genero,longitud,latitud,altitudmapa,class,Conversion_familia,Conversion_genero,Conversion_Tipo,Conversion_color
123147,1.0993036720084242,-0.5017865445042587,1.573027344767172,49,62,-100.77,24.57,1843.0,1,Papaveraceae,Argemone,Arbusto,Amarilla
127641,0.2340521550141983,1.424566588395775,0.034042360620408614,60,579,-103.75,26.68,1186.0,2,Polygonaceae,Polygonum,Árbol,Blanca
103071,2.4792292281000248,-0.516527063405537,-1.667664264883811,1,616,-97.49,18.34,1609.0,1,Acanthaceae,Ruellia,Árbol,Blanca
95344,1.5912510993117042,-1.7474370811799251,0.44716388934587825,9,71,-102.45,22.48,2223.0,1,Apocynaceae,Asclepias,Arbusto,Blanca
98712,0.28227231484187854,0.02582801025312005,-1.5571631956590246,9,631,-103.3,27.59,1236.0,1,Apocynaceae,Sarcostemma,Arbusto,Blanca
93015,1.6137313967181783,0.43448880569155907,-0.11367594358823062,42,486,-99.83,21.08,1449.0,1,Nyctaginaceae,Mirabilis,Arbusto,Amarilla
83215,-1.2353525775384122,-0.8156125998792254,0.22016901958410065,27,186,-112.68,27.14,593.0,0,Cactaceae,Cochemiea,Arbusto,Roja
96213,-2.00324872670765,-1.7296498590131137,-0.006664162531896781,9,71,-114.04,28.46,13.0,0,Apocynaceae,Asclepias,Arbusto,Blanca
80136,-2.1307962109006593,-1.6767236539328068,-0.007821673370223426,5,76,-116.15,31.85,791.0,0,Amaranthaceae,Atriplex,Arbusto,Blanca
88832,2.4884750070726165,0.10722443262809496,-0.5009462848689071,27,519,-99.03,20.16,2308.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
138703,-1.7386344096498918,2.0251830024951643,0.7505693441604913,84,510,-114.78,29.79,644.0,2,Solanaceae,Nicotiana,Arbusto,Rosa
81069,-0.7348301257903213,-1.7809079516804207,-0.37131008218331274,5,150,-109.85,22.9,23.0,0,Amaranthaceae,Celosia,Arbusto,Blanca
140676,2.291242531952411,2.193210463726515,0.5036067067075625,84,661,-97.49,18.33,1502.0,1,Solanaceae,Solanum,Árbol,Verde
122739,-2.288420506074797,0.8247321239955651,-0.4429731540493555,45,514,-113.72,31.54,17.0,2,Onagraceae,Oenothera ,Arbusto,Amarilla
72630,-1.4640210267917715,-1.2582637035361661,0.6902218497511994,24,39,-114.13,29.33,995.0,0,Boraginaceae,Amsinckia,Árbol,Amarilla
125166,3.007020556421918,1.202994691287188,-0.04804739127369576,54,619,-97.45,18.27,2429.0,1,Plantaginaceae,Russelia,Árbol,Blanca
93841,1.094821290753445,1.459244881871292,0.14759711032876405,62,584,-99.89,24.67,1457.0,1,Portulacaceae,Portulaca,Árbol,Blanca
9046,-1.5246219679500002,-0.4129502639744065,-0.1594846209836022,29,301,-111.05,28.17,126.0,0,Cyperaceae,Fimbristylis,Árbol,Verdosa
128907,-1.935771431647941,0.3969507144104812,1.462991644974724,69,149,-115.22,28.37,326.0,2,Rhamnaceae,Ceanothus,Árbol,Blanca
73358,0.2346503440049639,-0.7847727104590709,0.30730157279947856,24,207,-102.51,27.64,1364.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
83532,-2.6597142388497175,-0.6186677060732044,0.05695031574175934,27,211,-115.82,32.45,109.0,0,Cactaceae,Cylindropuntia,Arbusto,Amarilla
114816,-1.6098831773780453,-0.41636213372342146,-0.12289791794219125,31,293,-113.01,26.93,23.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
139922,-1.724804606531932,2.4028888492062617,0.16717865869215337,84,661,-111.9,28.86,6.0,2,Solanaceae,Solanum,Arbusto,Rosa
138052,-0.33987757776055944,1.8405699828286441,1.1503457291848609,84,447,-105.52,28.93,1217.0,2,Solanaceae,Lycium,Arbusto,Rosa
122966,-0.4390848855106831,0.8127641291862006,-0.21456869399075404,45,514,-102.66,29.72,741.0,2,Onagraceae,Oenothera ,Árbol,Amarilla
100636,-0.7911170570968354,-1.6060619862330705,-0.7311433646680798,1,233,-109.88,24.18,151.0,0,Acanthaceae,Dicliptera,Árbol,Rosa
112219,-1.113438202148737,-0.4125354778291379,-0.055655988114427186,31,293,-109.3,26.79,191.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
105195,-1.457613886991837,0.8882322506552464,-0.9583481724199223,36,625,-114.6,29.62,799.0,2,Lamiaceae,Salvia,Árbol,Violeta
139138,-1.5378743593672002,1.9169580664408705,0.6783007729900623,84,510,-110.88,27.91,27.0,2,Solanaceae,Nicotiana,Árbol,Rosa
104927,1.294954546449288,0.81264238060324,-0.6681696103598896,36,625,-101.98,24.63,1917.0,1,Lamiaceae,Salvia,Arbusto,Azul
132486,-1.2433613556162777,1.59939114452114,0.5607327322503836,72,488,-110.83,29.97,831.0,2,Rubiaceae,Mitracarpus,Arbusto,Blanca
101962,0.5244238938841396,-1.0695096377914168,-1.1384730845819684,1,406,-98.98,24.29,450.0,1,Acanthaceae,Justicia,Árbol,Blanca
129540,-1.025384265132265,1.1148194083663565,0.6490364299796052,69,407,-111.49,25.97,447.0,2,Rhamnaceae,Karwinskia,Árbol,Blanca
87880,2.3960106487675534,-0.052733743954657804,-0.5594441683516687,27,503,-97.5,18.28,1608.0,1,Cactaceae,Neobuxbaumia,Arbusto,Blanca
131635,-0.0880864392586107,0.33226927475430734,1.8758199049359061,72,111,-100.57,26.75,647.0,2,Rubiaceae,Bouvardia,Árbol,Blanca
117607,1.454333117382354,1.0066145700698443,-0.014534484615182067,51,551,-99.89,23.59,1728.0,1,Phyllanthaceae,Phyllanthus,Árbol,Azul
123886,1.154761234273048,-0.45821264607816153,1.5116283821861365,54,80,-99.6,21.03,1047.0,1,Plantaginaceae,Bacopa,Árbol,Azul
122722,-2.479379604899144,0.8348125802056723,-0.4584762237464218,45,514,-115.19,31.84,8.0,2,Onagraceae,Oenothera ,Arbusto,Amarilla
131234,2.7038702225993885,2.107933084972243,-0.050208073686874216,71,747,-97.62,18.74,2090.0,1,Rosaceae,Vauquelinia,Árbol,Blanca
74260,1.291229097199412,-0.49127829014528296,-0.09739081469857046,24,339,-99.86,23.55,1560.0,1,Boraginaceae,Hackelia,Árbol,Azul
125540,1.5767921792485573,1.33643697429772,0.13631976656540884,59,578,-99.67,23.33,1816.0,1,Polygalaceae,Polygala,Arbusto,Blanca
94501,-2.001958678405829,-1.6792546515231768,0.038709115629255976,9,71,-114.23,29.53,257.0,0,Apocynaceae,Asclepias,Arbusto,Morada
114633,-0.6178878573591906,-0.4743817315844522,-0.045059800685682515,31,293,-110.07,24.03,413.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
135308,0.9213250206583031,0.7143114274757094,1.6494656135804513,73,226,-99.89,24.67,1457.0,1,Rutaceae,Decatropis,Arbusto,Amarillenta
4193,1.0772352340938487,-0.4209393180763296,-0.8432931970225638,15,466,-99.28,23.59,1102.0,1,Asparagaceae,Manfreda,Árbol,Amarillenta
79303,-1.7437538348243111,-1.9488191365577137,0.06666400964760395,5,32,-112.58,28.72,246.0,0,Amaranthaceae,Amaranthus,Árbol,Verde
2628,0.43528485341066975,-1.6950906805233936,0.6502611959757568,15,21,-103.75,25.22,1403.0,1,Asparagaceae,Agave,Árbol,Amarillenta
124981,-1.311884724200774,1.3212867660153587,-0.18309894114057926,54,566,-111.23,31.18,949.0,2,Plantaginaceae,Plantago,Árbol,Blanca
104602,1.704630112982373,0.2990824025089764,-0.1210321787866967,36,469,-102.45,22.48,2199.0,1,Lamiaceae,Marrubium,Árbol,Blanca
133575,-1.7955625727306548,-0.41523816354744886,-1.5748466891378936,7,525,-115.2,28.1,101.0,0,Anacardiaceae,Pachycormus,Árbol,Crema
104833,2.7778715190178676,0.631269816315885,-0.6366027858918115,36,625,-97.42,18.23,2059.0,1,Lamiaceae,Salvia,Arbusto,Amarilla
96108,-1.2186161795489892,-1.8427814267140576,-0.00528363588267881,9,71,-111.71,24.67,17.0,0,Apocynaceae,Asclepias,Arbusto,Blanca
100239,1.5849178144196785,-1.894863639807428,-0.10649628580642244,1,139,-99.77,20.95,1494.0,1,Acanthaceae,Carlowrightia,Árbol,Morada
120510,0.2026868289070978,0.4688421667228685,-0.12982871390988113,39,463,-101.86,28.31,1250.0,2,Malvaceae,Malvella,Árbol,Blanca
102671,-1.4226480664541648,-0.3398969574016045,-2.018914294786936,1,616,-111.21,28.04,11.0,0,Acanthaceae,Ruellia,Árbol,Blanca
139837,0.46813353403934804,1.959759861407717,0.7135225718376467,84,553,-98.98,24.29,465.0,2,Solanaceae,Physalis,Arbusto,Rosa
83632,-1.3102532525387336,-0.8106052651755402,0.06174062946502683,27,211,-111.93,25.96,137.0,0,Cactaceae,Cylindropuntia,Arbusto,Amarilla
5670,2.4430439220321873,0.55358011560197,-1.2992014972004946,26,714,-97.53,18.31,1554.0,1,Bromeliaceae,Tillandsia,Árbol,Morada
6012,1.4388204508482871,0.6880267219745997,-1.3103258160529745,26,714,-100.32,22.98,1487.0,1,Bromeliaceae,Tillandsia,Árbol,Morada
4348,-1.136392171156029,-0.035205481873092574,-1.0576677585195302,15,511,-115.12,30.37,1484.0,0,Asparagaceae,Nolina,Árbol,Amarilla
2366,-2.4322341487252706,-1.6307031835336654,0.33456515243509705,15,21,-115.81,30.38,88.0,0,Asparagaceae,Agave,Árbol,Amarillenta
91363,-2.0946936336212234,0.7313102429843347,-1.5048920759574935,27,677,-115.77,30.15,133.0,0,Cactaceae,Stenocereus,Arbusto,Blanca
95365,0.8122945213291043,-1.703803385184056,0.38354931615635585,9,71,-103.23,25.11,1788.0,1,Apocynaceae,Asclepias,Arbusto,Blanca
76524,1.277238833057736,-0.6599571697237266,0.312322106965554,25,247,-100.54,25.08,1998.0,1,Brassicaceae,Draba,Árbol,Blanca
88757,2.920016220524789,0.06280731297607281,-0.4844414738867286,27,519,-97.37,18.57,2361.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
5167,-0.9833940317617232,-0.35070765294498973,-0.3078554451606432,26,346,-112.39,27.01,777.0,0,Bromeliaceae,Hechtia,Árbol,Amarillenta
101735,1.994733890104282,-1.0747001119235207,-0.9484042636783022,1,406,-99.34,20.57,1764.0,1,Acanthaceae,Justicia,Árbol,Blanca
95608,2.748319404716288,-1.8960573957089266,0.46479290294796416,9,71,-97.61,17.66,2201.0,1,Apocynaceae,Asclepias,Árbol,Blanca
121980,-1.7005341088670494,-0.36960485762165757,0.8917079901439544,45,133,-113.59,28.94,509.0,0,Onagraceae,Camissonia,Arbusto,Amarilla
121131,0.2597469632023242,1.0354513429054235,-0.8595795161328991,39,667,-103.75,26.72,1131.0,2,Malvaceae,Sphaeralcea,Árbol,Violeta
84954,-2.1911106090951917,-0.48244442639937934,-0.0412655910574805,27,257,-113.2,31.98,287.0,0,Cactaceae,Echinocereus,Arbusto,Magenta
89566,-1.398603959028139,0.2987420090545545,-0.8376980540873057,27,519,-111.19,30.56,668.0,0,Cactaceae,Opuntia,Arbusto,Amarilla
136168,-1.0722436260219037,1.3733754663948943,1.5629543450986787,90,296,-110.58,24.84,146.0,2,Zygophyllaceae,Fagonia,Arbusto,Rosa
82484,2.0069208113709798,-0.9652153527971111,-0.7727969181973454,5,394,-100.43,20.71,1968.0,1,Amaranthaceae,Iresine,Arbusto,Blanca
131870,0.032306371058778934,0.9528856664899836,1.189486792434218,72,317,-100.29,26.64,630.0,2,Rubiaceae,Galium,Arbusto,Blanca
103107,-0.85383287058281,-0.43932605212253206,-2.0326561516725543,1,616,-111.2,24.47,67.0,0,Acanthaceae,Ruellia,Árbol,Blanca
133871,1.2890985811965248,-0.34185388314674703,-1.5238307805649467,7,593,-99.98,21.78,1024.0,1,Anacardiaceae,Pseudosmodingium,Árbol,Blanca
122488,-2.1555227596083384,0.8478589116177817,-0.3987710130468164,45,513,-113.35,31.9,225.0,2,Onagraceae,Oenothera,Arbusto,Amarilla
82063,-1.1051319757612055,-0.9607367188550702,-1.175188546176237,5,394,-111.06,25.49,52.0,0,Amaranthaceae,Iresine,Árbol,Blanca
45038,2.5576235515887147,-1.832067064101315,0.5655449991686705,12,60,-97.43,18.23,2044.0,1,Araliaceae,Aralia,Arbusto,Blanca
126149,0.21068485466757506,1.383679164106932,-0.0007533420001299312,59,578,-102.43,26.93,1030.0,2,Polygalaceae,Polygala,Árbol,Blanca
122550,1.2203255296266768,0.74229166803141,-0.05330150958552683,45,513,-100.05,24.93,1709.0,1,Onagraceae,Oenothera,Árbol,Amarilla
73810,-1.9067585448504354,-0.7149266537734581,0.09284813611121462,24,207,-115.14,31.04,765.0,0,Boraginaceae,Cryptantha,Árbol,Blanca
75020,0.5347607607276343,-0.4041759751127681,-0.22134659249327673,24,356,-103.74,25.16,1345.0,1,Boraginaceae,Heliotropium,Árbol,Blanca
108968,0.16159310861886514,1.604389312828765,1.0932555069236856,80,432,-102.69,26.99,1142.0,2,Scrophulariaceae,Leucophyllum,Arbusto,Lila
89176,1.5438131735008334,0.15737384825612424,-0.5807485643626725,27,519,-99.62,23.38,1740.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
88115,1.5043288345300476,0.15454050180467038,-0.5881564683862256,27,519,-100.32,23.23,1747.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
89699,2.320896644730295,-0.011171547925946042,-0.6298802892523183,27,519,-97.46,18.33,1500.0,1,Cactaceae,Opuntia,Árbol,Rosa
119265,1.8240976002742875,-0.027241303144584506,0.30512956960439347,39,354,-99.92,21.15,1837.0,1,Malvaceae,Heliocarpus,Árbol,Roja
139064,-1.1184751038484666,1.8172923912809416,0.6449506038206394,84,510,-111.61,24.5,7.0,2,Solanaceae,Nicotiana,Árbol,Rosa
85486,-1.5681150678395437,-0.3917323528011092,-0.12118280567921208,27,297,-114.51,29.51,790.0,0,Cactaceae,Ferocactus,Arbusto,Amarilla
79222,-1.8331871832428461,-1.9613315232073483,0.04348596141829036,5,32,-112.29,28.73,87.0,0,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
102679,-1.3718321129664837,-0.31184211480130625,-1.987170604004333,1,616,-111.03,28.59,169.0,0,Acanthaceae,Ruellia,Árbol,Blanca
113929,-0.9566876041682215,-0.468104406954799,-0.0833361924816113,31,293,-111.92,24.5,285.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
112237,-0.9428955533950167,-0.18999772810460075,0.1661492696441796,31,293,-109.41,31.31,1358.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
92010,0.27084524729636134,-0.8440233967014104,1.4657696414512051,42,11,-103.08,26.6,1434.0,1,Nyctaginaceae,Acleisanthes,Árbol,Amarilla
94350,-0.2934886246134839,-1.6988506537190362,0.32027772623866124,9,58,-101.71,29.12,890.0,0,Apocynaceae,Apocynum,Arbusto,Blanca
120810,1.7050688163425685,0.9414188756718967,-0.6678132739189758,39,653,-102.23,22.5,2071.0,1,Malvaceae,Sida,Árbol,Blanca
643,-2.0743631199116153,0.6422686233032372,-2.077531123552196,13,757,-116.63,32.32,636.0,0,Arecaceae,Washingtonia,Árbol,Crema
77883,-2.066394607002061,0.9215212149923478,-1.7041207418025197,25,738,-116.31,31.51,478.0,0,Brassicaceae,Tropidocarpum,Árbol,Amarilla
118739,0.15224027770825677,-0.8363880181878908,1.3509609408158054,39,28,-102.04,28.28,1459.0,0,Malvaceae,Allowissadula,Arbusto,Amarilla
77811,0.731794564282885,0.6283088273434742,-1.2989359533981344,25,688,-100.73,25.66,1126.0,1,Brassicaceae,Synthlipsis,Árbol,Blanca
127849,-2.520225660352749,0.6271908703931383,1.009756649253954,64,244,-116.65,31.68,314.0,2,Primulaceae,Dodecatheon,Arbusto,Blanca
141183,1.4661166164943793,0.5263329004854891,2.610822714449832,87,54,-99.52,20.98,1542.0,1,Ulmaceae,Aphananthe,Árbol,Violeta
81838,-0.13648754479025021,-1.0131416792811128,-0.6756040546112281,5,325,-105.28,28.1,1198.0,0,Amaranthaceae,Gomphrena,Árbol,Blanca
79462,-0.3027104564228707,-1.8620209782829669,0.06068802192591963,5,76,-101.23,27.22,409.0,0,Amaranthaceae,Atriplex,Arbusto,Verde
104157,-1.3976510878118187,0.07849690174690102,-0.24231085520716591,36,390,-111.05,28.01,230.0,0,Lamiaceae,Hyptis,Arbusto,Violeta
8462,-1.6047569331108051,-0.6838121871409988,0.11266287546069478,29,215,-111.38,27.97,70.0,0,Cyperaceae,Cyperus,Árbol,Amarillenta
3062,0.3381954294937861,-1.6976627763733994,0.634947270697271,15,21,-103.42,25.48,1279.0,0,Asparagaceae,Agave,Árbol,Amarillenta
109210,2.4077982005572203,1.4080852377157855,1.2121447398136116,80,432,-97.53,18.59,1849.0,1,Scrophulariaceae,Leucophyllum,Árbol,Lila
126191,1.592873053019195,-0.4780810255635853,1.7369621935192285,60,50,-97.05,18.02,735.0,1,Polygonaceae,Antigonon,Arbusto,Blanca
77732,1.9766775011308753,0.4716196302891801,-1.1529806777235134,25,668,-99.53,20.84,1714.0,1,Brassicaceae,Sphaerocardamum,Árbol,Blanca
74701,-1.7621714783087565,-0.39092579051245746,-0.5092478806957508,24,356,-111.97,28.81,6.0,0,Boraginaceae,Heliotropium,Árbol,Blanca
77700,-1.3333135013211115,0.5456696491219966,-1.451602699999276,25,657,-111.22,28.1,175.0,0,Brassicaceae,Sisymbrium,Árbol,Amarilla
114953,-1.5071911286917843,-0.258315666320916,0.03182890571922149,31,293,-112.37,30.37,779.0,0,Euphorbiaceae,Euphorbia,Árbol,Blanca
117234,-1.3755603539204548,0.8977955542711833,-0.36486809081214844,50,532,-111.89,26.78,66.0,2,Passifloraceae,Passiflora,Arbusto,Ausente
122086,-1.8168398054529216,0.0869175286283713,0.43083720375374623,45,273,-114.76,29.76,585.0,0,Onagraceae,Epilobium,Árbol,Amarilla
83105,2.4117008806276763,-1.1022281778577172,0.627702092798909,27,155,-97.35,18.08,1778.0,1,Cactaceae,Cephalocereus,Árbol,Blanca
117641,0.16358527596072997,1.6058241996756104,0.6448961166200295,74,505,-100.78,26.83,805.0,2,Salicaceae,Neopringlea,Arbusto,Lavanda
3250,-1.2263581282788085,-1.409094533850304,0.37782966128756634,15,72,-109.28,30.73,931.0,0,Asparagaceae,Asparagus,Árbol,Amarillenta
133306,1.932535000156795,-1.5879496157218826,-0.259970261989626,7,217,-97.23,18.24,1055.0,1,Anacardiaceae,Cyrtocarpa,Árbol,Blanca
86521,1.1197345593839672,-0.060318289751722355,-0.49568904976761036,27,464,-100.11,23.08,1193.0,1,Cactaceae,Mammillaria,Arbusto,Blanca
10097,2.011900758897859,0.7246536509038148,-0.8559887026953292,33,658,-100.36,21.27,1982.0,1,Iridaceae,Sisyrinchium,Árbol,Morada
127147,-1.7265674919415426,0.48307039216195163,0.7627565327316105,60,280,-114.58,27.5,255.0,2,Polygonaceae,Eriogonum,Árbol,Blanca
104389,-0.9575247604555783,0.0360197139938458,-0.22306462278754627,36,390,-109.13,26.51,279.0,0,Lamiaceae,Hyptis,Arbusto,Violeta
130233,1.5195929665833596,2.2285662216672293,-0.26991962889287596,69,775,-99.68,23.25,1626.0,1,Rhamnaceae,Ziziphus,Arbusto,Blanca
117150,-1.0440050231044606,0.8234862585951633,-0.3876029612334723,50,532,-111.71,24.38,11.0,2,Passifloraceae,Passiflora,Arbusto,Ausente
135175,0.06656752966411393,0.40572322122941007,1.7608467750244547,73,144,-100.04,25.26,470.0,2,Rutaceae,Casimiroa,Árbol,Verde
74849,-0.9018103698452883,-0.4626838145940942,-0.4600762112699117,24,356,-111.11,25.38,380.0,0,Boraginaceae,Heliotropium,Árbol,Blanca
78853,2.404598500746729,-2.0710973998025115,0.4992736851400276,5,32,-99.06,19.59,2325.0,1,Amaranthaceae,Amaranthus,Árbol,Blanco amarillenta
127536,-1.4465325748015547,0.7379694575300417,0.6436657263186788,60,343,-115.21,28.15,817.0,2,Polygonaceae,Harfordia,Árbol,Blanca
10814,1.9120020510847815,0.879794510735887,-0.25336531540440116,46,581,-99.92,21.15,1837.0,1,Orchidaceae,Ponthieva,Árbol,Amarilla
3350,2.8060583447810945,-1.6147218646540848,0.6176444994690525,15,89,-97.61,18.41,2435.0,1,Asparagaceae,Beaucarnea,Árbol,Amarilla
76245,-2.12478659443672,-0.9375327383191024,0.500857823076399,25,103,-116.42,32.5,994.0,0,Brassicaceae,Boechera,Árbol,Morada
4839,-0.5693082014658063,0.45623804470215384,-2.1078875415110434,15,767,-110.62,24.08,243.0,0,Asparagaceae,Yucca,Árbol,Amarillenta
81598,0.31711173110082463,-1.0414122044407923,-0.5568835928427593,5,311,-102.38,28.07,1444.0,0,Amaranthaceae,Froelichia,Árbol,Blanca
101597,0.6609491259256605,-1.0354754832958553,-1.089982165496927,1,406,-98.91,24.74,720.0,1,Acanthaceae,Justicia,Árbol,Rosa
43989,-0.7005992514085462,2.1784536173455353,0.19731668820230733,81,645,-110.86,24.84,465.0,2,Selaginellaceae,Selaginella,Árbol,Blanca
102273,0.2921277750787935,-0.9350599825985928,-1.0465167159481783,1,406,-103.65,26.63,1218.0,0,Acanthaceae,Justicia,Árbol,Blanca
100987,-1.2645673166860374,-1.2451331059637099,-0.6717039176031975,1,266,-110.85,30.9,972.0,0,Acanthaceae,Elytraria,Árbol,Blanca
102140,-0.7061049863971512,-1.0304496603380273,-1.260297614553261,1,406,-110.95,25.0,471.0,0,Acanthaceae,Justicia,Árbol,Anaranjadas
136589,0.08250867910530367,0.5313626128298174,0.7868793921135163,58,321,-100.55,26.55,682.0,2,Polemoniaceae,Gilia,Árbol,Rosa
82965,0.31935685883476894,-1.4772690150171075,0.931740602063985,27,5,-98.98,24.29,465.0,0,Cactaceae,Acanthocereus,Arbusto,Blanca
95526,1.6362615725237781,-1.8330890640648243,0.3751820259293733,9,71,-99.92,21.12,1677.0,1,Apocynaceae,Asclepias,Arbusto,Blanca
119268,-1.8462506607650107,0.04686192124483897,-0.10703420976635865,39,354,-114.08,27.9,16.0,0,Malvaceae,Heliocarpus,Árbol,Blanca
111196,1.310352385681648,-0.7871210836264142,0.46210410205730323,31,205,-99.6,21.03,1136.0,1,Euphorbiaceae,Croton,Arbusto,Blanca
101277,-0.8184984691092578,-1.0795097600362549,-1.147850580511415,1,378,-111.53,25.89,590.0,0,Acanthaceae,Holographis,Árbol,Rosa
82096,-0.7524642981950963,-0.9411280694363033,-1.1110070288054652,5,394,-111.0,25.1,450.0,0,Amaranthaceae,Iresine,Árbol,Blanca
122959,-0.012337851965209146,0.8515501121561236,-0.12270141722879273,45,514,-104.03,29.21,1404.0,2,Onagraceae,Oenothera ,Árbol,Amarilla
125036,-1.7754662602665703,1.2069563093866307,-0.3452883162766761,54,566,-114.17,28.98,250.0,2,Plantaginaceae,Plantago,Árbol,Blanca
136425,-2.07498456309626,2.8922332262089343,-0.004048107389729398,90,754,-115.04,29.41,5.0,2,Zygophyllaceae,Viscainoa,Arbusto,Blanca
45111,-0.8962540369051658,-1.601042438357186,0.32319134645134434,12,60,-113.01,27.59,1237.0,0,Araliaceae,Aralia,Arbusto,Blanca
44160,1.8845437191085261,2.1628138697785566,0.5198481286634596,81,645,-99.92,21.15,1837.0,1,Selaginellaceae,Selaginella,Árbol,Blanca
111811,-1.9925212982239024,-0.39888523009169985,0.15338938386898812,31,242,-112.85,31.67,469.0,0,Euphorbiaceae,Ditaxis,Árbol,Blanca
136853,-2.099834962943328,1.0404952932415594,0.2645312237770282,58,435,-113.76,32.09,469.0,2,Polemoniaceae,Linanthus,Arbusto,Blanca
132224,0.5300047023743499,1.199146217868538,1.2878664930702408,72,348,-103.0,28.17,1962.0,2,Rubiaceae,Hedyotis,Árbol,Blanca
89902,1.4728055077008864,0.17216505155835152,-0.5765370355418492,27,519,-100.35,23.69,1801.0,1,Cactaceae,Opuntia,Arbusto,Amarilla
139730,2.443847456217834,2.035504768632036,1.0430687620218835,84,553,-99.67,21.08,2621.0,1,Solanaceae,Physalis,Arbusto,Rosa
138293,-2.5763291436215443,1.8510041025595516,0.8685146422033859,84,447,-114.92,32.07,11.0,2,Solanaceae,Lycium,Árbol,Rosa
102146,-0.6733078958884081,-1.0733278418351582,-1.2945182071998391,1,406,-110.59,24.06,278.0,0,Acanthaceae,Justicia,Árbol,Anaranjadas
121583,-0.6074834073949591,1.1845568839424192,-0.8394981290069035,39,667,-106.46,31.41,1246.0,2,Malvaceae,Sphaeralcea,Árbol,Anaranjadas
44096,0.5850352607566405,2.2927634478392878,0.46492071067748647,81,645,-101.3,26.79,1376.0,2,Selaginellaceae,Selaginella,Árbol,Blanca
108795,0.3352891346413407,0.621786871923719,2.141141145747166,80,120,-102.02,25.64,1206.0,2,Scrophulariaceae,Buddleja,Arbusto,Lila
80126,-0.42797988545886373,-1.687945983023904,0.2025186671695964,5,76,-106.39,30.06,1490.0,0,Amaranthaceae,Atriplex,Arbusto,Blanca
82350,2.354183761597319,-1.0694566661605076,-0.8216132495122687,5,394,-97.53,18.31,1578.0,1,Amaranthaceae,Iresine,Árbol,Blanca
80954,-0.03866386764696058,-1.7695725662512032,0.17968907974488754,5,76,-103.85,27.97,1268.0,0,Amaranthaceae,Atriplex,Árbol,Blanca
97673,0.25942026863085094,-0.491570209323371,-1.0463387893248974,9,471,-103.63,26.69,1161.0,0,Apocynaceae,Matelea,Arbusto,Amarilla
139360,-1.282075966741727,2.1631522517757165,0.6702045599098946,84,553,-111.3,29.81,794.0,2,Solanaceae,Physalis,Arbusto,Rosa
93663,-1.4961556747283895,0.14523593672592858,1.4499529550506667,62,123,-113.64,28.73,797.0,2,Portulacaceae,Calandrinia,Arbusto,Blanca
124653,2.1612070196838054,1.0146625166359682,0.16733224854139447,54,538,-100.15,20.79,2180.0,1,Plantaginaceae,Penstemon,Árbol,Azul-purpúrea
97789,-0.8856804789304864,-0.6109376315460708,-1.3020496230099035,9,471,-108.87,25.41,13.0,0,Apocynaceae,Matelea,Arbusto,Amarilla
130235,0.02663037867385485,2.1958415942044396,-0.4970780305719118,69,775,-99.01,26.26,96.0,2,Rhamnaceae,Ziziphus,Arbusto,Blanca
113331,-1.9861315240916702,-0.3303370599274898,-0.09586663587344858,31,293,-112.64,29.84,48.0,0,Euphorbiaceae,Euphorbia,Árbol,Verde
76202,0.6788460010650861,0.6114130014265073,-1.5118508640582493,24,719,-98.77,24.55,550.0,1,Boraginaceae,Tournefortia,Arbusto,Blanca
129586,0.5256993926493212,1.2199862840116404,0.9437187921327594,69,407,-102.21,27.01,1575.0,2,Rhamnaceae,Karwinskia,Árbol,Blanca
90407,1.7993799764471556,0.14742055176475705,-0.5552451686618073,27,519,-100.81,22.24,2016.0,1,Cactaceae,Opuntia,Arbusto,Anaranjadas
124542,0.7960523395151266,1.090445055972938,0.055975939095754046,54,538,-103.0,25.0,1531.0,1,Plantaginaceae,Penstemon,Árbol,Azul
72613,-2.3863067534988893,-1.3012818910629604,0.5305173467956714,24,39,-115.77,30.15,108.0,0,Boraginaceae,Amsinckia,Árbol,Amarilla
131260,0.9535118419753058,2.2742784044208335,-0.13009662511926995,71,747,-103.2,25.18,1722.0,2,Rosaceae,Vauquelinia,Árbol,Blanca
126539,-2.019444059957735,0.5160183550086425,0.7528230143371683,60,280,-113.24,29.28,38.0,2,Polygonaceae,Eriogonum,Arbusto,Blanca
84929,-1.3415567220252362,-0.40800023937382424,0.13899210031596199,27,257,-115.63,30.98,1571.0,0,Cactaceae,Echinocereus,Arbusto,Magenta
139731,1.3247561382764976,2.029751223829672,0.8899601065651828,84,553,-99.88,23.57,1615.0,1,Solanaceae,Physalis,Arbusto,Rosa
6523,-1.3580000131469419,-0.685114140527859,0.30228517770522656,28,189,-111.3,29.8,784.0,0,Commelinaceae,Commelina,Árbol,Azul
134195,-1.1671532017214943,-0.09778309661099438,-1.7142634696554468,7,608,-115.21,28.14,925.0,0,Anacardiaceae,Rhus,Arbusto,Blanca
